::ffff:127.0.0.1 - - [17/Dec/2018:08:26:27 +0000] "GET /user HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:34 +0000] "GET /user/ HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:35 +0000] "GET /user/user/style.css HTTP/1.1" 404 158 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:35 +0000] "GET /user/user/main.js HTTP/1.1" 404 156 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:35 +0000] "GET /user/user/main.js HTTP/1.1" 404 156 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:35 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:37 +0000] "GET /user HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:37 +0000] "GET /user HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:37 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:37 +0000] "GET /user/main.js HTTP/1.1" 200 1514241 "http://localhost:8081/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:38 +0000] "GET /user/style.css.map HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:28:38 +0000] "GET /user/main.js.map HTTP/1.1" 200 1517306 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:37:55 +0000] "GET /user/ HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:37:55 +0000] "GET /user/user/main.js HTTP/1.1" 404 156 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:37:55 +0000] "GET /user/user/style.css HTTP/1.1" 404 158 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:37:55 +0000] "GET /user/user/main.js HTTP/1.1" 404 156 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:37:56 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:37:58 +0000] "GET /user/user/style.css HTTP/1.1" 404 158 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:07 +0000] "GET /user HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:07 +0000] "GET /user HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:07 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:07 +0000] "GET /user/main.js HTTP/1.1" 200 1514241 "http://localhost:8081/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:08 +0000] "GET /user/style.css.map HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:08 +0000] "GET /user/main.js.map HTTP/1.1" 200 1517306 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:37 +0000] "GET /user HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:37 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:37 +0000] "GET /user/style.css.map HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:38 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:51 +0000] "GET /user HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:51 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:53 +0000] "GET /user/ HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:54 +0000] "GET /user/ HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:54 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:54 +0000] "GET /user/main.js HTTP/1.1" 200 1514241 "http://localhost:8081/user/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:54 +0000] "GET /user/style.css.map HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:38:54 +0000] "GET /user/main.js.map HTTP/1.1" 200 1517306 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:39:20 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:39:20 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:39:20 +0000] "GET /user/main.js HTTP/1.1" 200 1514241 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:39:20 +0000] "GET /user/style.css.map HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:39:20 +0000] "GET /user/main.js.map HTTP/1.1" 200 1517306 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:08:39:21 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:15:13 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:15:13 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:15:13 +0000] "GET /user/main.js HTTP/1.1" 200 1514241 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:15:13 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:15:56 +0000] "GET /user/post-info HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:15:57 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/post-info" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:16:03 +0000] "GET /user/ HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:16:04 +0000] "GET /user HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:16:10 +0000] "GET /user HTTP/1.1" 200 - "http://localhost:8081/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:16:54 +0000] "GET /user/post-info HTTP/1.1" 404 153 "http://localhost:8081/user/post-info" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:47 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:47 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:47 +0000] "GET /user/main.js HTTP/1.1" 200 1514241 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:47 +0000] "GET /user/style.css.map HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:47 +0000] "GET /user/main.js.map HTTP/1.1" 200 1517306 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:59 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:59 +0000] "GET /user/style.css HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:17:59 +0000] "GET /user/main.js HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:00 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:49 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:49 +0000] "GET /user/style.css HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:49 +0000] "GET /user/main.js HTTP/1.1" 200 - "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:49 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/style.css HTTP/1.1" 200 2014 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/main.js HTTP/1.1" 200 1514241 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/style.css.map HTTP/1.1" 200 2653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /user/main.js.map HTTP/1.1" 200 1517306 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:18:56 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8081/user/map" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
::ffff:127.0.0.1 - - [17/Dec/2018:09:22:26 +0000] "GET /user/map HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
